"Time (s)","Flow Rate"
"530.9","530"
"530.95","530"
"531","530"
"531.05","421"
"531.1","421"
"531.15","421"
"531.2","421"
"531.25","48"
"531.3","48"
"531.35","48"
"531.4","48"
"531.45","463"
"531.5","463"
"531.55","463"
"531.6","463"
"531.65","106"
"531.7","106"
"531.75","106"
"531.8","106"
"531.85","441"
"531.9","441"
"531.95","441"
"532","441"
"532.05","177"
"532.1","177"
"532.15","177"
"532.2","177"
"532.25","200"
"532.3","200"
"532.35","200"
"532.4","200"
"532.45","704"
"532.5","704"
"532.55","704"
"532.6","704"
"532.65","455"
"532.7","455"
"532.75","455"
"532.8","455"
"532.85","284"
"532.9","284"
"532.95","284"
"533","284"
"533.05","598"
"533.1","598"
"533.15","598"
"533.2","598"
"533.25","464"
"533.3","464"
"533.35","464"
"533.4","464"
"533.45","179"
"533.5","179"
"533.55","179"
"533.6","179"
"533.65","0"
"533.7","0"
"533.75","0"
"533.8","0"
"533.85","180"
"533.9","180"
"533.95","180"
"534","180"
"534.05","396"
"534.1","396"
"534.15","396"
"534.2","396"
"534.25","702"
"534.3","702"
"534.35","702"
"534.4","702"
"534.45","291"
"534.5","291"
"534.55","291"
"534.6","291"
"534.65","596"
"534.7","596"
"534.75","596"
"534.8","596"
"534.85","450"
"534.9","450"
"534.95","450"
"535","450"
"535.05","372"
"535.1","372"
"535.15","372"
"535.2","372"
"535.25","575"
"535.3","575"
"535.35","575"
"535.4","575"
"535.45","33"
"535.5","33"
"535.55","33"
"535.6","33"
"535.65","533"
"535.7","533"
"535.75","533"
"535.8","533"
"535.85","41"
"535.9","41"
"535.95","41"
"536","41"
"536.05","229"
"536.1","229"
"536.15","229"
"536.2","229"
"536.25","267"
"536.3","267"
"536.35","267"
"536.4","267"
"536.45","140"
"536.5","140"
"536.55","140"
"536.6","140"
"536.65","486"
"536.7","486"
"536.75","486"
"536.8","486"
"536.85","277"
"536.9","277"
"536.95","277"
"537","277"
"537.05","156"
"537.1","156"
"537.15","156"
"537.2","156"
"537.25","253"
"537.3","253"
"537.35","253"
"537.4","253"
"537.45","732"
"537.5","732"
"537.55","732"
"537.6","732"
"537.65","639"
"537.7","639"
"537.75","639"
"537.8","639"
"537.85","185"
"537.9","185"
"537.95","185"
"538","185"
"538.05","113"
"538.1","113"
"538.15","113"
"538.2","113"
"538.25","24"
"538.3","24"
"538.35","24"
"538.4","24"
"538.45","320"
"538.5","320"
"538.55","320"
"538.6","320"
"538.65","164"
"538.7","164"
"538.75","164"
"538.8","164"
"538.85","534"
"538.9","534"
"538.95","534"
"539","534"
"539.05","476"
"539.1","476"
"539.15","476"
"539.2","476"
"539.25","56"
"539.3","56"
"539.35","56"
"539.4","56"
"539.45","383"
"539.5","383"
"539.55","383"
"539.6","383"
"539.65","14"
"539.7","14"
"539.75","14"
"539.8","14"
"539.85","490"
"539.9","490"
"539.95","490"
"540","490"
"540.05","108"
"540.1","108"
"540.15","108"
"540.2","108"
"540.25","108"
"540.3","108"
"540.35","108"
"540.4","108"
"540.45","302"
"540.5","302"
"540.55","302"
"540.6","302"
"540.65","150"
"540.7","150"
"540.75","150"
"540.8","150"
"540.85","643"
"540.9","643"
"540.95","643"
"541","643"
"541.05","345"
"541.1","345"
"541.15","345"
"541.2","345"
"541.25","404"
"541.3","404"
"541.35","404"
"541.4","404"
"541.45","794"
"541.5","794"
"541.55","794"
"541.6","794"
"541.65","205"
"541.7","205"
"541.75","205"
"541.8","205"
"541.85","299"
"541.9","299"
"541.95","299"
"542","299"
"542.05","67"
"542.1","67"
"542.15","67"
"542.2","67"
"542.25","67"
"542.3","67"
"542.35","67"
"542.4","67"
"542.45","679"
"542.5","679"
"542.55","679"
"542.6","679"
"542.65","133"
"542.7","133"
"542.75","133"
"542.8","133"
"542.85","674"
"542.9","674"
"542.95","674"
"543","674"
"543.05","256"
"543.1","256"
"543.15","256"
"543.2","256"
"543.25","425"
"543.3","425"
"543.35","425"
"543.4","425"
"543.45","442"
"543.5","442"
"543.55","442"
"543.6","442"
"543.65","44"
"543.7","44"
"543.75","44"
"543.8","44"
"543.85","127"
"543.9","127"
"543.95","127"
"544","127"
"544.05","745"
"544.1","745"
"544.15","745"
"544.2","745"
"544.25","745"
"544.3","745"
"544.35","745"
"544.4","745"
"544.45","339"
"544.5","339"
"544.55","339"
"544.6","339"
"544.65","232"
"544.7","232"
"544.75","232"
"544.8","232"
"544.85","484"
"544.9","484"
"544.95","484"
"545","484"
"545.05","123"
"545.1","123"
"545.15","123"
"545.2","123"
"545.25","777"
"545.3","777"
"545.35","777"
"545.4","777"
"545.45","595"
"545.5","595"
"545.55","595"
"545.6","595"
"545.65","152"
"545.7","152"
"545.75","152"
"545.8","152"
"545.85","632"
"545.9","632"
"545.95","632"
"546","632"
"546.05","796"
"546.1","796"
"546.15","796"
"546.2","796"
"546.25","796"
"546.3","796"
"546.35","796"
"546.4","796"
"546.45","485"
"546.5","485"
"546.55","485"
"546.6","485"
"546.65","106"
"546.7","106"
"546.75","106"
"546.8","106"
"546.85","106"
"546.9","106"
"546.95","106"
"547","106"
"547.05","106"
"547.1","106"
"547.15","106"
"547.2","106"
"547.25","389"
"547.3","389"
"547.35","389"
"547.4","389"
"547.45","388"
"547.5","388"
"547.55","388"
"547.6","388"
"547.65","352"
"547.7","352"
"547.75","352"
"547.8","352"
"547.85","366"
"547.9","366"
"547.95","366"
"548","366"
"548.05","588"
"548.1","588"
"548.15","588"
"548.2","588"
"548.25","487"
"548.3","487"
"548.35","487"
"548.4","487"
"548.45","727"
"548.5","727"
"548.55","727"
"548.6","727"
"548.65","422"
"548.7","422"
"548.75","422"
"548.8","422"
"548.85","120"
"548.9","120"
"548.95","120"
"549","120"
"549.05","490"
"549.1","490"
"549.15","490"
"549.2","490"
"549.25","615"
"549.3","615"
"549.35","615"
"549.4","615"
"549.45","165"
"549.5","165"
"549.55","165"
"549.6","165"
"549.65","65"
"549.7","65"
"549.75","65"
"549.8","65"
"549.85","422"
"549.9","422"
"549.95","422"
"550","422"
"550.05","499"
"550.1","499"
"550.15","499"
"550.2","499"
"550.25","208"
"550.3","208"
"550.35","208"
"550.4","208"
"550.45","397"
"550.5","397"
"550.55","397"
"550.6","397"
"550.65","656"
"550.7","656"
"550.75","656"
"550.8","656"
"550.85","702"
"550.9","702"
"550.95","702"
"551","702"
"551.05","774"
"551.1","774"
"551.15","774"
"551.2","774"
"551.25","798"
"551.3","798"
"551.35","798"
"551.4","798"
"551.45","107"
"551.5","107"
"551.55","107"
"551.6","107"
"551.65","90"
"551.7","90"
"551.75","90"
"551.8","90"
"551.85","382"
"551.9","382"
"551.95","382"
"552","382"
"552.05","579"
"552.1","579"
"552.15","579"
"552.2","579"
"552.25","20"
"552.3","20"
"552.35","20"
"552.4","20"
"552.45","467"
"552.5","467"
"552.55","467"
"552.6","467"
"552.65","311"
"552.7","311"
"552.75","311"
"552.8","311"
"552.85","299"
"552.9","299"
"552.95","299"
"553","299"
"553.05","299"
"553.1","299"
"553.15","299"
"553.2","299"
"553.25","82"
"553.3","82"
"553.35","82"
"553.4","82"
"553.45","722"
"553.5","722"
"553.55","722"
"553.6","722"
"553.65","168"
"553.7","168"
"553.75","168"
"553.8","168"
"553.85","91"
"553.9","91"
"553.95","91"
"554","91"
"554.05","298"
"554.1","298"
"554.15","298"
"554.2","298"
"554.25","489"
"554.3","489"
"554.35","489"
"554.4","489"
"554.45","555"
"554.5","555"
"554.55","555"
"554.6","555"
"554.65","129"
"554.7","129"
"554.75","129"
"554.8","129"
"554.85","757"
"554.9","757"
"554.95","757"
"555","757"
"555.05","55"
"555.1","55"
"555.15","55"
"555.2","55"
"555.25","100"
"555.3","100"
"555.35","100"
"555.4","100"
"555.45","245"
"555.5","245"
"555.55","245"
"555.6","245"
"555.65","769"
"555.7","769"
"555.75","769"
"555.8","769"
"555.85","525"
"555.9","525"
"555.95","525"
"556","525"
"556.05","280"
"556.1","280"
"556.15","280"
"556.2","280"
"556.25","163"
"556.3","163"
"556.35","163"
"556.4","163"
"556.45","509"
"556.5","509"
"556.55","509"
"556.6","509"
"556.65","188"
"556.7","188"
"556.75","188"
"556.8","188"
"556.85","542"
"556.9","542"
"556.95","542"
"557","542"
"557.05","798"
"557.1","798"
"557.15","798"
"557.2","798"
"557.25","407"
"557.3","407"
"557.35","407"
"557.4","407"
"557.45","430"
"557.5","430"
"557.55","430"
"557.6","430"
"557.65","519"
"557.7","519"
"557.75","519"
"557.8","519"
"557.85","284"
"557.9","284"
"557.95","284"
"558","284"
"558.05","284"
"558.1","284"
"558.15","284"
"558.2","284"
"558.25","317"
"558.3","317"
"558.35","317"
"558.4","317"
"558.45","268"
"558.5","268"
"558.55","268"
"558.6","268"
"558.65","72"
"558.7","72"
"558.75","72"
"558.8","72"
"558.85","648"
"558.9","648"
"558.95","648"
"559","648"
"559.05","711"
"559.1","711"
"559.15","711"
"559.2","711"
"559.25","410"
"559.3","410"
"559.35","410"
"559.4","410"
"559.45","304"
"559.5","304"
"559.55","304"
"559.6","304"
"559.65","360"
"559.7","360"
"559.75","360"
"559.8","360"
"559.85","324"
"559.9","324"
"559.95","324"
"560","324"
"560.05","440"
"560.1","440"
"560.15","440"
"560.2","440"
"560.25","504"
"560.3","504"
"560.35","504"
"560.4","504"
"560.45","184"
"560.5","184"
"560.55","184"
"560.6","184"
"560.65","475"
"560.7","475"
"560.75","475"
"560.8","475"
"560.85","157"
"560.9","157"
"560.95","157"
"561","157"
"561.05","248"
"561.1","248"
"561.15","248"
"561.2","248"
"561.25","703"
"561.3","703"
"561.35","703"
"561.4","703"
"561.45","782"
"561.5","782"
"561.55","782"
"561.6","782"
"561.65","465"
"561.7","465"
"561.75","465"
"561.8","465"
"561.85","321"
"561.9","321"
"561.95","321"
"562","321"
"562.05","251"
"562.1","251"
"562.15","251"
"562.2","251"
"562.25","251"
"562.3","251"
"562.35","251"
"562.4","251"
"562.45","611"
"562.5","611"
"562.55","611"
"562.6","611"
"562.65","316"
"562.7","316"
"562.75","316"
"562.8","316"
"562.85","281"
"562.9","281"
"562.95","281"
"563","281"
"563.05","460"
"563.1","460"
"563.15","460"
"563.2","460"
"563.25","92"
"563.3","92"
"563.35","92"
"563.4","92"
"563.45","258"
"563.5","258"
"563.55","258"
"563.6","258"
"563.65","260"
"563.7","260"
"563.75","260"
"563.8","260"
"563.85","457"
"563.9","457"
"563.95","457"
"564","457"
"564.05","375"
"564.1","375"
"564.15","375"
"564.2","375"
"564.25","629"
"564.3","629"
"564.35","629"
"564.4","629"
"564.45","195"
"564.5","195"
"564.55","195"
"564.6","195"
"564.65","625"
"564.7","625"
"564.75","625"
"564.8","625"
"564.85","506"
"564.9","506"
"564.95","506"
"565","506"
"565.05","255"
"565.1","255"
"565.15","255"
"565.2","255"
"565.25","180"
"565.3","180"
"565.35","180"
"565.4","180"
"565.45","504"
"565.5","504"
"565.55","504"
"565.6","504"
"565.65","440"
"565.7","440"
"565.75","440"
"565.8","440"
"565.85","665"
"565.9","665"
"565.95","665"
"566","665"
"566.05","687"
"566.1","687"
"566.15","687"
"566.2","687"
"566.25","710"
"566.3","710"
"566.35","710"
"566.4","710"
"566.45","375"
"566.5","375"
"566.55","375"
"566.6","375"
"566.65","198"
"566.7","198"
"566.75","198"
"566.8","198"
"566.85","478"
"566.9","478"
"566.95","478"
"567","478"
"567.05","2"
"567.1","2"
"567.15","2"
"567.2","2"
"567.25","188"
"567.3","188"
"567.35","188"
"567.4","188"
"567.45","183"
"567.5","183"
"567.55","183"
"567.6","183"
"567.65","409"
"567.7","409"
"567.75","409"
"567.8","409"
"567.85","168"
"567.9","168"
"567.95","168"
"568","168"
"568.05","697"
"568.1","697"
"568.15","697"
"568.2","697"
"568.25","315"
"568.3","315"
"568.35","315"
"568.4","315"
"568.45","623"
"568.5","623"
"568.55","623"
"568.6","623"
"568.65","282"
"568.7","282"
"568.75","282"
"568.8","282"
"568.85","65"
"568.9","65"
"568.95","65"
"569","65"
"569.05","511"
"569.1","511"
"569.15","511"
"569.2","511"
"569.25","25"
"569.3","25"
"569.35","25"
"569.4","25"
"569.45","703"
"569.5","703"
"569.55","703"
"569.6","703"
"569.65","700"
"569.7","700"
"569.75","700"
"569.8","700"
"569.85","675"
"569.9","675"
"569.95","675"
"570","675"
"570.05","642"
"570.1","642"
"570.15","642"
"570.2","642"
"570.25","596"
"570.3","596"
"570.35","596"
"570.4","596"
"570.45","47"
"570.5","47"
"570.55","47"
"570.6","47"
"570.65","35"
"570.7","35"
"570.75","35"
"570.8","35"
"570.85","581"
"570.9","581"
"570.95","581"
"571","581"
"571.05","33"
"571.1","33"
"571.15","33"
"571.2","33"
"571.25","635"
"571.3","635"
"571.35","635"
"571.4","635"
"571.45","95"
"571.5","95"
"571.55","95"
"571.6","95"
"571.65","536"
"571.7","536"
"571.75","536"
"571.8","536"
"571.85","783"
"571.9","783"
"571.95","783"
"572","783"
"572.05","560"
"572.1","560"
"572.15","560"
"572.2","560"
"572.25","602"
"572.3","602"
"572.35","602"
"572.4","602"
"572.45","293"
"572.5","293"
"572.55","293"
"572.6","293"
"572.65","594"
"572.7","594"
"572.75","594"
"572.8","594"
"572.85","641"
"572.9","641"
"572.95","641"
"573","641"
"573.05","403"
"573.1","403"
"573.15","403"
"573.2","403"
"573.25","705"
"573.3","705"
"573.35","705"
"573.4","705"
"573.45","389"
"573.5","389"
"573.55","389"
"573.6","389"
